movieId,title,genre,year,clean_title
123115,Why Be Good? (1929),Comedy,1929,Why Be Good?
123115,Why Be Good? (1929),Drama,1929,Why Be Good?
123115,Why Be Good? (1929),Romance,1929,Why Be Good?
213431,The Fable (2019),Action,2019,The Fable
213431,The Fable (2019),Comedy,2019,The Fable
7194,Bonjour tristesse (1958),Drama,1958,Bonjour tristesse
157987,The Love Eterne (1963),NA,1963,The Love Eterne
1552,Con Air (1997),Action,1997,Con Air
1552,Con Air (1997),Adventure,1997,Con Air
1552,Con Air (1997),Thriller,1997,Con Air
194388,Gamera: Guardian of the Universe (1995),Action,1995,Gamera: Guardian of the Universe
194388,Gamera: Guardian of the Universe (1995),Adventure,1995,Gamera: Guardian of the Universe
194388,Gamera: Guardian of the Universe (1995),Drama,1995,Gamera: Guardian of the Universe
194388,Gamera: Guardian of the Universe (1995),Fantasy,1995,Gamera: Guardian of the Universe
194388,Gamera: Guardian of the Universe (1995),Sci-Fi,1995,Gamera: Guardian of the Universe
194388,Gamera: Guardian of the Universe (1995),Thriller,1995,Gamera: Guardian of the Universe
201318,Deer Woman (2005),Comedy,2005,Deer Woman
201318,Deer Woman (2005),Horror,2005,Deer Woman
106992,Cousin Angelica (La prima Angélica) (1974),Drama,1974,Cousin Angelica (La prima Angélica)
213047,Makmum (2019),Horror,2019,Makmum
32296,Miss Congeniality 2: Armed and Fabulous (2005),Adventure,2005,Miss Congeniality 2: Armed and Fabulous
32296,Miss Congeniality 2: Armed and Fabulous (2005),Comedy,2005,Miss Congeniality 2: Armed and Fabulous
32296,Miss Congeniality 2: Armed and Fabulous (2005),Crime,2005,Miss Congeniality 2: Armed and Fabulous
145162,Ripper: Letter from Hell (2001),Horror,2001,Ripper: Letter from Hell
4621,Look Who's Talking (1989),Comedy,1989,Look Who's Talking
4621,Look Who's Talking (1989),Romance,1989,Look Who's Talking
204804,Bob Saget: Zero to Sixty (2017),Comedy,2017,Bob Saget: Zero to Sixty
275281,Unlicensed Cemetery: The John Wayne Gacy Murders (2002),NA,2002,Unlicensed Cemetery: The John Wayne Gacy Murders
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Action,1963,"It's a Mad, Mad, Mad, Mad World"
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Adventure,1963,"It's a Mad, Mad, Mad, Mad World"
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Comedy,1963,"It's a Mad, Mad, Mad, Mad World"
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Crime,1963,"It's a Mad, Mad, Mad, Mad World"
139653,Winston Churchill: Walking with Destiny (2010),Documentary,2010,Winston Churchill: Walking with Destiny
263965,Downton Abbey: Christmas Special 2015 (2015),Children,2015,Downton Abbey: Christmas Special 2015
263965,Downton Abbey: Christmas Special 2015 (2015),Drama,2015,Downton Abbey: Christmas Special 2015
263965,Downton Abbey: Christmas Special 2015 (2015),Romance,2015,Downton Abbey: Christmas Special 2015
272135,Bodies Bodies Bodies (2022),Comedy,2022,Bodies Bodies Bodies
272135,Bodies Bodies Bodies (2022),Horror,2022,Bodies Bodies Bodies
272135,Bodies Bodies Bodies (2022),Thriller,2022,Bodies Bodies Bodies
246110,Klara (2010),Adventure,2010,Klara
246110,Klara (2010),Children,2010,Klara
185749,The Last Horror Film (1982),Comedy,1982,The Last Horror Film
185749,The Last Horror Film (1982),Horror,1982,The Last Horror Film
86852,"Beaver, The (2011)",Drama,2011,"Beaver, The"
126737,Dark Dungeons (2014),Drama,2014,Dark Dungeons
126737,Dark Dungeons (2014),Fantasy,2014,Dark Dungeons
186603,Method (2004),Thriller,2004,Method
163873,Scared Stiff (1987),Horror,1987,Scared Stiff
135454,Alien vs. Ninja (2010),Action,2010,Alien vs. Ninja
135454,Alien vs. Ninja (2010),Horror,2010,Alien vs. Ninja
135454,Alien vs. Ninja (2010),Sci-Fi,2010,Alien vs. Ninja
135454,Alien vs. Ninja (2010),Thriller,2010,Alien vs. Ninja
215775,Little Heroes (1999),NA,1999,Little Heroes
147346,Final Exam (1981),Horror,1981,Final Exam
139598,Yellowbird (2014),Animation,2014,Yellowbird
139598,Yellowbird (2014),Children,2014,Yellowbird
139598,Yellowbird (2014),Comedy,2014,Yellowbird
126787,The Last Time I Saw Macao (2012),Documentary,2012,The Last Time I Saw Macao
126787,The Last Time I Saw Macao (2012),Thriller,2012,The Last Time I Saw Macao
96294,Bells of Innocence (2003),Horror,2003,Bells of Innocence
277164,Venky (2004),Adventure,2004,Venky
277164,Venky (2004),Comedy,2004,Venky
120114,Summertime (2014),Comedy,2014,Summertime
220930,Suk Suk (2020),Drama,2020,Suk Suk
207850,Gasht-e 2 (2017),Comedy,2017,Gasht-e 2
137841,Harlow (1965),Drama,1965,Harlow
165661,The Piper (2015),Fantasy,2015,The Piper
165661,The Piper (2015),Horror,2015,The Piper
169512,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight (2007),Action,2007,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight
169512,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight (2007),Animation,2007,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight
195649,Quién te cantará (2018),Drama,2018,Quién te cantará
195649,Quién te cantará (2018),Mystery,2018,Quién te cantará
244656,Simple Passion (2020),Drama,2020,Simple Passion
244656,Simple Passion (2020),Romance,2020,Simple Passion
240628,Bottom Feeder (2007),Horror,2007,Bottom Feeder
240628,Bottom Feeder (2007),Sci-Fi,2007,Bottom Feeder
105490,Almost You (1985),Comedy,1985,Almost You
105490,Almost You (1985),Drama,1985,Almost You
5076,"Adventures of Huck Finn, The (1993)",Adventure,1993,"Adventures of Huck Finn, The"
5076,"Adventures of Huck Finn, The (1993)",Children,1993,"Adventures of Huck Finn, The"
5076,"Adventures of Huck Finn, The (1993)",Comedy,1993,"Adventures of Huck Finn, The"
5076,"Adventures of Huck Finn, The (1993)",Drama,1993,"Adventures of Huck Finn, The"
222419,Khuda Haafiz (2020),Action,2020,Khuda Haafiz
222419,Khuda Haafiz (2020),Romance,2020,Khuda Haafiz
222419,Khuda Haafiz (2020),Thriller,2020,Khuda Haafiz
152041,100% Love (2011),Drama,2011,100% Love
152041,100% Love (2011),Romance,2011,100% Love
6494,On_Line (a.k.a. On Line) (2002),Drama,2002,On_Line (a.k.a. On Line)
238804,Life After All (2003),Children,2003,Life After All
238804,Life After All (2003),Drama,2003,Life After All
277822,Miss Nobody (1996),Drama,1996,Miss Nobody
609,Homeward Bound II: Lost in San Francisco (1996),Adventure,1996,Homeward Bound II: Lost in San Francisco
609,Homeward Bound II: Lost in San Francisco (1996),Children,1996,Homeward Bound II: Lost in San Francisco
241660,Requiem for a Heavyweight (1956),NA,1956,Requiem for a Heavyweight
173773,Destiny (2006),Drama,2006,Destiny
131771,Senior Week (1988),NA,1988,Senior Week
8584,Leave Her to Heaven (1945),Drama,1945,Leave Her to Heaven
8584,Leave Her to Heaven (1945),Film-Noir,1945,Leave Her to Heaven
196329,Sons of Norway (2011),Drama,2011,Sons of Norway
2868,Fright Night Part II (1988),Horror,1988,Fright Night Part II
136526,Thunder In Paradise (1993),NA,1993,Thunder In Paradise
92648,BookWars (2000),Comedy,2000,BookWars
92648,BookWars (2000),Crime,2000,BookWars
92648,BookWars (2000),Documentary,2000,BookWars
7833,Shadow of the Thin Man (1941),Comedy,1941,Shadow of the Thin Man
7833,Shadow of the Thin Man (1941),Crime,1941,Shadow of the Thin Man
7833,Shadow of the Thin Man (1941),Mystery,1941,Shadow of the Thin Man
253794,In Your Shoes (2020),Comedy,2020,In Your Shoes
169258,Gangs (2009),Comedy,2009,Gangs
169258,Gangs (2009),Drama,2009,Gangs
32354,Free Radicals (Böse Zellen) (2003),Drama,2003,Free Radicals (Böse Zellen)
203936,Zombies (2019),NA,2019,Zombies
101388,"Colder Kind of Death, A (2001)",Crime,2001,"Colder Kind of Death, A"
101388,"Colder Kind of Death, A (2001)",Drama,2001,"Colder Kind of Death, A"
101388,"Colder Kind of Death, A (2001)",Mystery,2001,"Colder Kind of Death, A"
268732,Scream (2022),Horror,2022,Scream
268732,Scream (2022),Mystery,2022,Scream
268732,Scream (2022),Thriller,2022,Scream
177917,Papa ou maman 2 (2016),Comedy,2016,Papa ou maman 2
178339,The Classic (2003),Drama,2003,The Classic
178339,The Classic (2003),Romance,2003,The Classic
183647,11 September Vragen (2016),Documentary,2016,11 September Vragen
153642,Schoffies (2006),NA,2006,Schoffies
4786,"Legend of Hell House, The (1973)",Horror,1973,"Legend of Hell House, The"
4786,"Legend of Hell House, The (1973)",Thriller,1973,"Legend of Hell House, The"
222117,Music (2020),Drama,2020,Music
152627,Balls to the Wall (2011),Comedy,2011,Balls to the Wall
145722,Cold & Dark (2005),Action,2005,Cold & Dark
145722,Cold & Dark (2005),Crime,2005,Cold & Dark
145722,Cold & Dark (2005),Horror,2005,Cold & Dark
145722,Cold & Dark (2005),Thriller,2005,Cold & Dark
288767,Human Resources (2021),Horror,2021,Human Resources
288767,Human Resources (2021),Mystery,2021,Human Resources
2839,West Beirut (West Beyrouth) (1998),Drama,1998,West Beirut (West Beyrouth)
191857,The Bleeding Edge (2018),Documentary,2018,The Bleeding Edge
168054,After the Fall (2010),Drama,2010,After the Fall
181891,Slide Donald Slide (1949),Animation,1949,Slide Donald Slide
181891,Slide Donald Slide (1949),Children,1949,Slide Donald Slide
181891,Slide Donald Slide (1949),Comedy,1949,Slide Donald Slide
264059,The Heater (2019),Thriller,2019,The Heater
250572,Hare Ribbin' (1944),Animation,1944,Hare Ribbin'
250572,Hare Ribbin' (1944),Comedy,1944,Hare Ribbin'
194152,Sleep No More (2018),Horror,2018,Sleep No More
216535,Prank (2013),Crime,2013,Prank
216535,Prank (2013),Horror,2013,Prank
128758,Judge Fayard Called the Sheriff (1977),Crime,1977,Judge Fayard Called the Sheriff
128758,Judge Fayard Called the Sheriff (1977),Drama,1977,Judge Fayard Called the Sheriff
251572,My Dog's Christmas Miracle (2011),Children,2011,My Dog's Christmas Miracle
251572,My Dog's Christmas Miracle (2011),Comedy,2011,My Dog's Christmas Miracle
103333,Blutzbrüdaz (2013),Comedy,2013,Blutzbrüdaz
36553,In Old Chicago (1937),Action,1937,In Old Chicago
36553,In Old Chicago (1937),Drama,1937,In Old Chicago
36553,In Old Chicago (1937),Musical,1937,In Old Chicago
36553,In Old Chicago (1937),War,1937,In Old Chicago
2973,Crimes and Misdemeanors (1989),Comedy,1989,Crimes and Misdemeanors
2973,Crimes and Misdemeanors (1989),Crime,1989,Crimes and Misdemeanors
2973,Crimes and Misdemeanors (1989),Drama,1989,Crimes and Misdemeanors
4117,Hope and Glory (1987),Drama,1987,Hope and Glory
130239,Warriors Five (1962),NA,1962,Warriors Five
133699,Black Friday (2004),Crime,2004,Black Friday
133699,Black Friday (2004),Drama,2004,Black Friday
133699,Black Friday (2004),Thriller,2004,Black Friday
27328,Monday (2000),Action,2000,Monday
27328,Monday (2000),Comedy,2000,Monday
27328,Monday (2000),Crime,2000,Monday
27328,Monday (2000),Fantasy,2000,Monday
27328,Monday (2000),Thriller,2000,Monday
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation,1998,Jin Roh: The Wolf Brigade (Jin-Rô)
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Fantasy,1998,Jin Roh: The Wolf Brigade (Jin-Rô)
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Thriller,1998,Jin Roh: The Wolf Brigade (Jin-Rô)
137924,Dark Souls (2011),Horror,2011,Dark Souls
137924,Dark Souls (2011),Thriller,2011,Dark Souls
220776,International Khiladi (1999),Action,1999,International Khiladi
220776,International Khiladi (1999),Crime,1999,International Khiladi
220776,International Khiladi (1999),Drama,1999,International Khiladi
220776,International Khiladi (1999),Romance,1999,International Khiladi
220776,International Khiladi (1999),Thriller,1999,International Khiladi
278952,Moon Man (2022),Comedy,2022,Moon Man
278952,Moon Man (2022),Sci-Fi,2022,Moon Man
162374,The Rack Pack (2016),Comedy,2016,The Rack Pack
162374,The Rack Pack (2016),Drama,2016,The Rack Pack
213976,Lost Girls (2020),Drama,2020,Lost Girls
213976,Lost Girls (2020),Mystery,2020,Lost Girls
213976,Lost Girls (2020),Thriller,2020,Lost Girls
33970,Equinox (1992),Drama,1992,Equinox
33970,Equinox (1992),Mystery,1992,Equinox
33970,Equinox (1992),Thriller,1992,Equinox
77808,Bobby Deerfield (1977),Drama,1977,Bobby Deerfield
77808,Bobby Deerfield (1977),Romance,1977,Bobby Deerfield
125301,The Little Hut (1957),Comedy,1957,The Little Hut
125301,The Little Hut (1957),Romance,1957,The Little Hut
187973,Father Frost and the Summer (1969),Animation,1969,Father Frost and the Summer
235551,The Orange Years: The Nickelodeon Story (2018),Documentary,2018,The Orange Years: The Nickelodeon Story
155115,Asura (2012),Animation,2012,Asura
155115,Asura (2012),Drama,2012,Asura
155115,Asura (2012),Horror,2012,Asura
100517,"World Before Her, The (2012)",Documentary,2012,"World Before Her, The"
114420,When Eight Bells Toll (1971),Action,1971,When Eight Bells Toll
114420,When Eight Bells Toll (1971),Adventure,1971,When Eight Bells Toll
114420,When Eight Bells Toll (1971),Crime,1971,When Eight Bells Toll
114420,When Eight Bells Toll (1971),Mystery,1971,When Eight Bells Toll
162126,Autobiography of a Princess (1975),NA,1975,Autobiography of a Princess
280674,Reclaim (2022),Children,2022,Reclaim
280674,Reclaim (2022),Drama,2022,Reclaim
182941,The Motive (2017),Drama,2017,The Motive
182941,The Motive (2017),Thriller,2017,The Motive
288591,Little Red Walking Hood (1937),Animation,1937,Little Red Walking Hood
288591,Little Red Walking Hood (1937),Comedy,1937,Little Red Walking Hood
149398,On the Twelfth Day of Christmas (2015),Children,2015,On the Twelfth Day of Christmas
241708,Video Diary of a Lost Girl (2012),Comedy,2012,Video Diary of a Lost Girl
241708,Video Diary of a Lost Girl (2012),Fantasy,2012,Video Diary of a Lost Girl
241708,Video Diary of a Lost Girl (2012),Horror,2012,Video Diary of a Lost Girl
150018,Verlengd Weekend (2005),Comedy,2005,Verlengd Weekend
150018,Verlengd Weekend (2005),Drama,2005,Verlengd Weekend
133431,Carambola's Philosophy: In the Right Pocket (1975),Comedy,1975,Carambola's Philosophy: In the Right Pocket
133431,Carambola's Philosophy: In the Right Pocket (1975),Western,1975,Carambola's Philosophy: In the Right Pocket
172855,Путь к себе (2010),Romance,2010,Путь к себе
144240,Screaming Mimi (1958),Thriller,1958,Screaming Mimi
226888,The Dark and the Wicked (2020),Horror,2020,The Dark and the Wicked
214922,Love. Wedding. Repeat (2020),NA,2020,Love. Wedding. Repeat
211754,Blood Widow (2019),Horror,2019,Blood Widow
211754,Blood Widow (2019),Mystery,2019,Blood Widow
211754,Blood Widow (2019),Thriller,2019,Blood Widow
280194,The Inhabitant (2022),Horror,2022,The Inhabitant
280194,The Inhabitant (2022),Thriller,2022,The Inhabitant
273767,Tomb of the River (2021),Action,2021,Tomb of the River
273767,Tomb of the River (2021),Crime,2021,Tomb of the River
273767,Tomb of the River (2021),Drama,2021,Tomb of the River
254758,The Greenhouse (2021),Drama,2021,The Greenhouse
254758,The Greenhouse (2021),Fantasy,2021,The Greenhouse
120923,Under a Lucky Star (2014),Comedy,2014,Under a Lucky Star
243586,Operation Varsity Blues: The College Admissions Scandal (2021),Crime,2021,Operation Varsity Blues: The College Admissions Scandal
243586,Operation Varsity Blues: The College Admissions Scandal (2021),Documentary,2021,Operation Varsity Blues: The College Admissions Scandal
150395,Assassination Classroom (2015),Action,2015,Assassination Classroom
150395,Assassination Classroom (2015),Adventure,2015,Assassination Classroom
150395,Assassination Classroom (2015),Sci-Fi,2015,Assassination Classroom
160350,Alien Lockdown (2004),Sci-Fi,2004,Alien Lockdown
217573,5G Zombies (2020),Horror,2020,5G Zombies
117586,My Dear Desperado (2010),Comedy,2010,My Dear Desperado
254460,Jungle Cruise (2021),Adventure,2021,Jungle Cruise
254460,Jungle Cruise (2021),Children,2021,Jungle Cruise
254460,Jungle Cruise (2021),Comedy,2021,Jungle Cruise
254460,Jungle Cruise (2021),Fantasy,2021,Jungle Cruise
128129,The Dead Are Alive (1972),Horror,1972,The Dead Are Alive
128129,The Dead Are Alive (1972),Mystery,1972,The Dead Are Alive
128129,The Dead Are Alive (1972),Thriller,1972,The Dead Are Alive
279394,Innocence (2011),Drama,2011,Innocence
279394,Innocence (2011),Thriller,2011,Innocence
2011,Back to the Future Part II (1989),Adventure,1989,Back to the Future Part II
2011,Back to the Future Part II (1989),Comedy,1989,Back to the Future Part II
2011,Back to the Future Part II (1989),Sci-Fi,1989,Back to the Future Part II
138198,Greg Fitzsimmons: Life on Stage (2013),NA,2013,Greg Fitzsimmons: Life on Stage
5284,Crush (2001),Comedy,2001,Crush
5284,Crush (2001),Romance,2001,Crush
25956,"Secret Garden, The (1949)",Children,1949,"Secret Garden, The"
25956,"Secret Garden, The (1949)",Drama,1949,"Secret Garden, The"
177977,The Secret Rivals (1976),Action,1976,The Secret Rivals
262735,Walk the Dog (2014),Drama,2014,Walk the Dog
173953,Don't Give Up the Sheep (1953),NA,1953,Don't Give Up the Sheep
176237,The One-Man Band (1900),Action,1900,The One-Man Band
176237,The One-Man Band (1900),Fantasy,1900,The One-Man Band
176237,The One-Man Band (1900),Thriller,1900,The One-Man Band
203222,The Lion King (2019),Adventure,2019,The Lion King
203222,The Lion King (2019),Animation,2019,The Lion King
203222,The Lion King (2019),Children,2019,The Lion King
203222,The Lion King (2019),Drama,2019,The Lion King
164707,Go Figure (2005),Children,2005,Go Figure
164707,Go Figure (2005),Comedy,2005,Go Figure
164707,Go Figure (2005),Drama,2005,Go Figure
273977,365 Days: This Day (2022),Drama,2022,365 Days: This Day
273977,365 Days: This Day (2022),Romance,2022,365 Days: This Day
61465,Bangkok Dangerous (2008),Action,2008,Bangkok Dangerous
61465,Bangkok Dangerous (2008),Crime,2008,Bangkok Dangerous
61465,Bangkok Dangerous (2008),Thriller,2008,Bangkok Dangerous
106195,How I Live Now (2013),Action,2013,How I Live Now
106195,How I Live Now (2013),Drama,2013,How I Live Now
106195,How I Live Now (2013),Thriller,2013,How I Live Now
223316,Satte Pe Satta (1982),Comedy,1982,Satte Pe Satta
151505,Carpet Racers (2009),Documentary,2009,Carpet Racers
150898,General Nil (2009),NA,2009,General Nil
186631,Everybody Knows (2018),Drama,2018,Everybody Knows
151426,L'arciere di fuoco (1971),Adventure,1971,L'arciere di fuoco
98376,"Yellow Cab Man, The (1950)",Comedy,1950,"Yellow Cab Man, The"
98376,"Yellow Cab Man, The (1950)",Drama,1950,"Yellow Cab Man, The"
98376,"Yellow Cab Man, The (1950)",Romance,1950,"Yellow Cab Man, The"
89492,Moneyball (2011),Drama,2011,Moneyball
126158,Frenchmen 2 (2007),Comedy,2007,Frenchmen 2
126158,Frenchmen 2 (2007),Romance,2007,Frenchmen 2
