Country Name,Country Code,Series Name,Series Code,Year,Value,Unit
Afghanistan,AFG,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2023,NA,Other/Count
Afghanistan,AFG,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,2024,NA,Other/Count
Afghanistan,AFG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2018,4.49396889834487,Percentage
Afghanistan,AFG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2019,4.47933729391896,Percentage
Afghanistan,AFG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2020,4.43914504829198,Percentage
Afghanistan,AFG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2021,4.37770795171109,Percentage
Afghanistan,AFG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2022,4.35612777763319,Percentage
Afghanistan,AFG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2023,4.37077621707188,Percentage
Afghanistan,AFG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2024,4.388419486435,Percentage
Afghanistan,AFG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2018,85.3556370774652,Percentage
Afghanistan,AFG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2019,84.0326903183033,Percentage
Afghanistan,AFG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2020,82.8086718663843,Percentage
Afghanistan,AFG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2021,81.7057602287166,Percentage
Afghanistan,AFG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2022,80.6063615512807,Percentage
Afghanistan,AFG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2023,79.4653966265569,Percentage
Afghanistan,AFG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2024,78.3884288293884,Percentage
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,2018,58.2769881790166,Percentage
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,2019,58.2769881790166,Percentage
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,2020,58.7415482268525,Percentage
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,2021,58.7415482268525,Percentage
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,2022,58.7415482268525,Percentage
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,2023,NA,Percentage
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,2024,NA,Percentage
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,2018,380100,Other/Count
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,2019,380100,Other/Count
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,2020,383130,Other/Count
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,2021,383130,Other/Count
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,2022,NA,Other/Count
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,2023,NA,Other/Count
Afghanistan,AFG,Agricultural land (sq. km),AG.LND.AGRI.K2,2024,NA,Other/Count
Afghanistan,AFG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2018,5.1223362273086,Percentage
Afghanistan,AFG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2019,6.00631412786109,Percentage
Afghanistan,AFG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2020,6.50692976274372,Percentage
Afghanistan,AFG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2021,6.50692976274372,Percentage
Afghanistan,AFG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2022,NA,Percentage
Afghanistan,AFG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2023,NA,Percentage
Afghanistan,AFG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2024,NA,Percentage
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2018,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2019,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2020,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2021,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2022,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2023,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,2024,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2018,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2019,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2020,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2021,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2022,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2023,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,2024,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2018,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2019,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2020,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2021,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2022,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2023,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,2024,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2018,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2019,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2020,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2021,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2022,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2023,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,2024,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2018,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2019,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2020,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2021,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2022,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2023,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,2024,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2018,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2019,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2020,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2021,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2022,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2023,NA,Other/Count
Afghanistan,AFG,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,2024,NA,Other/Count
Afghanistan,AFG,Completeness of birth registration (%),SP.REG.BRTH.ZS,2018,NA,Percentage
Afghanistan,AFG,Completeness of birth registration (%),SP.REG.BRTH.ZS,2019,NA,Percentage
Afghanistan,AFG,Completeness of birth registration (%),SP.REG.BRTH.ZS,2020,NA,Percentage
Afghanistan,AFG,Completeness of birth registration (%),SP.REG.BRTH.ZS,2021,NA,Percentage
Afghanistan,AFG,Completeness of birth registration (%),SP.REG.BRTH.ZS,2022,NA,Percentage
Afghanistan,AFG,Completeness of birth registration (%),SP.REG.BRTH.ZS,2023,NA,Percentage
Afghanistan,AFG,Completeness of birth registration (%),SP.REG.BRTH.ZS,2024,NA,Percentage
Afghanistan,AFG,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2018,0.541363923742697,Percentage
Afghanistan,AFG,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2019,0.334119584032567,Percentage
Afghanistan,AFG,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2020,0.00700147458719358,Percentage
Afghanistan,AFG,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2021,0.0193977562950517,Percentage
Afghanistan,AFG,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2022,NA,Percentage
Afghanistan,AFG,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2023,NA,Percentage
Afghanistan,AFG,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2024,NA,Percentage
Afghanistan,AFG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2018,7.271,"Rate per 1,000"
Afghanistan,AFG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2019,7.064,"Rate per 1,000"
Afghanistan,AFG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2020,7.565,"Rate per 1,000"
Afghanistan,AFG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2021,8.002,"Rate per 1,000"
Afghanistan,AFG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2022,5.993,"Rate per 1,000"
Afghanistan,AFG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2023,5.797,"Rate per 1,000"
Afghanistan,AFG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2024,NA,"Rate per 1,000"
Afghanistan,AFG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2018,NA,Other/Count
Afghanistan,AFG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2019,NA,Other/Count
Afghanistan,AFG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2020,NA,Other/Count
Afghanistan,AFG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2021,NA,Other/Count
Afghanistan,AFG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2022,NA,Other/Count
Afghanistan,AFG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2023,NA,Other/Count
Afghanistan,AFG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,2024,NA,Other/Count
Afghanistan,AFG,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2018,2.43502006355234,Percentage
Afghanistan,AFG,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2019,2.10966111075194,Percentage
Afghanistan,AFG,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2020,1.85278633677128,Percentage
Afghanistan,AFG,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2021,1.69521392194452,Percentage
Afghanistan,AFG,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2022,1.51258763042956,Percentage
Afghanistan,AFG,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2023,1.47495870937318,Percentage
Afghanistan,AFG,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,2024,NA,Percentage
Afghanistan,AFG,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2018,1.67489547635969,Percentage
Afghanistan,AFG,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2019,1.05997729500053,Percentage
Afghanistan,AFG,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2020,0.732126094177491,Percentage
Afghanistan,AFG,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2021,0.693545005548214,Percentage
Afghanistan,AFG,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2022,0.522516201694947,Percentage
Afghanistan,AFG,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2023,0.589395370542796,Percentage
Afghanistan,AFG,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2024,NA,Percentage
Afghanistan,AFG,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2018,2.27635179617964,Percentage
Afghanistan,AFG,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2019,1.9009848903797,Percentage
Afghanistan,AFG,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2020,1.6432602739863,Percentage
Afghanistan,AFG,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2021,1.52556085558896,Percentage
Afghanistan,AFG,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2022,1.45463589117742,Percentage
Afghanistan,AFG,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2023,1.4232002677188,Percentage
Afghanistan,AFG,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2024,NA,Percentage
Argentina,ARG,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2018,96.9,Percentage
Argentina,ARG,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2019,97.1,Percentage
Argentina,ARG,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2020,97.3,Percentage
Argentina,ARG,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,2021,97.4,Percentage
